StudentID,FirstName,LastName,DateOfBirth,Email,Phone,Address,Department,EnrollmentYear,CGPA,Maths_Marks,Programming_Marks,Data Structures_Marks,Database_Marks,AI_Marks,Maths_Assignment_Status,Programming_Assignment_Status,Data Structures_Assignment_Status,Database_Assignment_Status,AI_Assignment_Status,Semester,Attendance_Percentage,Course,Building_Block,Fees_Status
S00105,Jeffery,Mejia,2003-06-06,housejoseph@yahoo.com,001-029-474-5053x4384,"5001 Erickson Pines Apt. 612, East Natalie, MS 34986",BBA,2015,3.16,64,52,69,43,75,Pending,Submitted,Pending,Submitted,Submitted,8,84,BSc CS,D Block,Paid
S00106,Joe,Williamson,2002-02-02,allenmaxwell@gmail.com,531-836-7048x960,"687 Michelle Trafficway, South Ericborough, IN 76965",ME,2021,3.13,72,87,46,59,62,Submitted,Submitted,Submitted,Submitted,Late,3,68,BSc CS,B Block,Paid
S00107,Jennifer,Olsen,1999-05-03,kimjason@gibson-hudson.info,937.690.0664,"948 Jonathan Mountains, Lewisville, SD 92940",CSE,2017,3.97,45,83,78,55,83,Submitted,Submitted,Submitted,Submitted,Submitted,7,60,B.Arch,B Block,Paid
S00108,Danny,Jones,2003-01-21,michelepotter@dean.com,790.033.9941,"USNV Lewis, FPO AE 37083",CSE,2023,3.61,60,66,60,66,85,Submitted,Submitted,Submitted,Pending,Submitted,4,77,BBA,Admin Block,Partial
S00109,Alexandra,Francis,2003-02-10,bkelly@boyd-hawkins.com,(652)581-4630x032,"96841 Chambers Avenue Apt. 515, Holmeschester, NY 82870",CE,2015,2.23,58,50,43,41,49,Late,Submitted,Submitted,Submitted,Submitted,4,71,BCA,A Block,Partial
S00110,Michelle,Walsh,2006-02-01,ucurry@yahoo.com,639-870-4868,"28413 Johnson Club Apt. 228, East Jennifer, OH 92817",Architecture,2021,3.38,45,65,61,58,66,Pending,Submitted,Pending,Submitted,Submitted,8,76,BBA,C Block,Partial
S00111,Cindy,Duffy,2004-11-15,gkelley@yahoo.com,(430)729-8880,"9998 Victoria Parkways, Smithberg, OK 73129",Architecture,2018,3.48,60,77,86,81,57,Submitted,Pending,Submitted,Submitted,Pending,2,97,BCA,D Block,Paid
S00112,Michelle,Khan,1999-12-28,tanyagrant@garrett.com,102-122-7207x76278,"803 Valerie Groves, Port Davidfort, NV 49860",ME,2015,2.09,47,48,65,98,91,Submitted,Submitted,Late,Submitted,Submitted,6,65,B.Tech,C Block,Paid
S00113,Seth,Wu,2000-02-21,zabbott@cooper-graham.org,001-621-997-4886x9072,"99916 Christopher Road Apt. 689, North Christianville, MI 83428",Architecture,2021,3.6,63,73,98,53,84,Submitted,Submitted,Submitted,Submitted,Submitted,6,60,BSc CS,A Block,Paid
S00114,John,Stewart,2006-05-28,stacey77@williams.com,950.468.9098x103,"78306 Morgan View, Waltonchester, TX 72895",ME,2015,2.48,73,85,87,70,86,Pending,Submitted,Submitted,Submitted,Pending,5,90,BBA,C Block,Paid
S00115,Craig,Howard,2000-12-31,brandon56@yahoo.com,(130)472-9765,"944 Leblanc Field, South Debrafurt, ND 82325",Architecture,2021,2.58,80,48,60,42,54,Submitted,Pending,Submitted,Submitted,Submitted,7,86,BSc CS,A Block,Paid
S00116,Megan,Hoover,2002-04-30,craig50@ball-joseph.org,+1-610-175-3460x872,"773 Lance Passage, Clarkmouth, CT 23305",ME,2017,2.73,43,49,79,63,56,Submitted,Submitted,Submitted,Submitted,Submitted,5,62,BBA,Admin Block,Paid
S00117,Robert,Bradley,1999-11-24,dross@smith-kelley.com,+1-097-321-9122x788,"PSC 0953, Box 9913, APO AA 31932",Architecture,2021,3.16,89,44,45,70,65,Submitted,Pending,Submitted,Submitted,Submitted,6,78,BBA,A Block,Pending
S00118,Preston,Robinson,2005-05-04,michael99@yahoo.com,(675)083-6622x74567,"351 Kendra Land Apt. 877, East Scott, CT 84079",ME,2016,3.6,87,73,95,87,51,Submitted,Submitted,Submitted,Submitted,Submitted,1,83,BCA,A Block,Pending
S00119,David,Moore,2002-12-07,frederickking@yahoo.com,223.897.3487,"079 Pollard Points Apt. 961, East Jenniferside, MD 96629",CSE,2015,3.87,55,41,99,79,98,Submitted,Submitted,Submitted,Pending,Submitted,3,71,B.Arch,Admin Block,Partial
S00120,Ray,Christian,2006-06-25,rtanner@gmail.com,224.345.0875,"8569 Patricia Loop, Brownville, AR 69917",CE,2017,3.17,60,77,85,52,89,Submitted,Submitted,Submitted,Submitted,Pending,6,67,BSc CS,D Block,Paid
S00121,David,Garcia,2004-02-03,michelle66@yahoo.com,+1-958-113-6144,"8217 Stephanie Place Suite 120, North Natalie, WV 88945",EEE,2015,2.71,45,58,58,48,80,Submitted,Pending,Submitted,Submitted,Pending,2,81,BCA,D Block,Paid
S00122,Alexandra,Riley,2003-07-23,barrywilliams@hotmail.com,306.976.8615x91556,"8746 Joseph Union Apt. 068, Smithton, MI 58364",CSE,2018,3.9,78,77,79,77,66,Submitted,Submitted,Submitted,Pending,Pending,1,65,BBA,Admin Block,Paid
S00123,Kevin,Stewart,2003-10-23,fsanchez@hotmail.com,(738)155-2267x59210,"526 Hawkins Vista Apt. 385, North Deborah, MT 93439",CSE,2019,2.03,96,62,77,98,73,Submitted,Pending,Submitted,Submitted,Submitted,7,99,B.Arch,Admin Block,Paid
S00124,Joshua,Maldonado,2004-04-17,perezeric@brooks-perez.com,358-913-9087x039,"72771 Lawrence Valley Suite 888, Wrighthaven, MI 46824",CE,2018,2.93,92,83,94,72,59,Submitted,Pending,Pending,Submitted,Submitted,6,98,B.Tech,B Block,Paid
S00125,Denise,Robinson,2001-01-17,jennifermunoz@wright-wallace.org,(471)752-8659x13265,"401 Garcia Light Apt. 168, East Leroy, MO 35211",EEE,2015,2.8,40,83,41,47,73,Submitted,Submitted,Submitted,Submitted,Submitted,5,60,BSc CS,Admin Block,Pending
S00126,Allen,Smith,2003-04-21,weissdanny@yahoo.com,405-433-4065x86173,"4176 Chad Isle, Angelaview, AK 80231",CSE,2021,2.76,62,86,84,81,93,Submitted,Submitted,Submitted,Submitted,Submitted,2,65,BBA,A Block,Pending
S00127,Elizabeth,Simon,2005-09-27,tammyjames@brooks.com,068.328.0578,"36824 Yates Forges, East Timothybury, DC 55488",EEE,2020,3.46,62,99,40,52,72,Pending,Submitted,Submitted,Submitted,Submitted,3,70,BBA,B Block,Paid
S00128,Aaron,Nelson,2000-06-10,timothystrong@yahoo.com,001-516-877-6198x44509,"5757 Moore Alley Suite 824, Francismouth, NM 36300",BBA,2019,3.46,52,56,55,74,56,Submitted,Late,Submitted,Submitted,Submitted,2,77,BSc CS,C Block,Paid
S00129,John,Bradford,2002-04-18,johnstontracy@hudson-torres.biz,396-346-1205x6008,"47883 Crane Grove, Rebeccaland, KY 53172",CE,2019,2.48,86,48,77,87,55,Submitted,Submitted,Submitted,Submitted,Late,2,86,BCA,Admin Block,Pending
S00130,John,Robinson,2005-07-05,tinamontoya@yahoo.com,+1-405-519-8511x088,"857 Davies Circles, New Franciscofort, ND 63383",Architecture,2015,2.9,50,42,84,99,65,Submitted,Pending,Submitted,Submitted,Submitted,8,86,B.Tech,D Block,Pending
S00131,Jessica,Krueger,2006-04-29,perkinsmaria@yahoo.com,(773)860-5226,"096 Schmidt Mountains, South Robertview, HI 98219",CE,2016,2.18,44,95,81,80,49,Submitted,Submitted,Late,Submitted,Submitted,7,72,BSc CS,A Block,Paid
S00132,Robert,Williams,2006-11-14,melendezheather@gmail.com,334.052.0231,"USNV Wilson, FPO AA 22511",CE,2017,2.12,66,50,43,55,55,Submitted,Submitted,Submitted,Submitted,Late,5,99,BBA,D Block,Paid
S00133,Julia,Allen,2004-04-17,walkerseth@hurley.net,001-776-163-7741x5027,"11009 Paul Isle, East Savannahport, WV 59952",Architecture,2020,2.67,73,59,99,84,98,Pending,Pending,Submitted,Submitted,Submitted,6,90,BCA,Admin Block,Paid
S00134,Carlos,Watkins,1999-08-30,david19@myers-quinn.org,001-495-816-3560x7453,"9139 Lewis Lane, North Janet, AZ 85856",BBA,2018,2.53,73,43,81,55,45,Submitted,Pending,Submitted,Submitted,Submitted,6,76,BCA,A Block,Paid
S00135,Diane,Andrade,2001-11-10,qparker@hotmail.com,001-010-738-6322x4277,"0519 Zachary Highway, New Leroy, NY 10735",ME,2017,3.32,85,55,74,43,93,Submitted,Submitted,Submitted,Pending,Pending,7,85,BCA,Admin Block,Paid
S00136,Amanda,Hughes,2002-02-07,xmullins@mccall.biz,+1-918-004-6221x6607,"1376 Matthews Keys Suite 425, Anaton, FL 38954",Architecture,2021,2.25,65,52,53,94,93,Submitted,Pending,Late,Submitted,Late,8,63,BBA,B Block,Paid
S00137,Monica,Murphy,2001-05-24,gregory21@hotmail.com,802.736.4308x5242,"99178 Cheryl Glens Apt. 316, Port Jennifermouth, OK 68303",Architecture,2018,2.91,91,79,63,43,87,Submitted,Submitted,Pending,Submitted,Submitted,8,74,BSc CS,B Block,Partial
S00138,Mark,Goodman,1999-06-13,antonio36@wagner-garcia.org,151-826-8963x0416,"227 Martin Unions Suite 798, Byrdstad, NJ 25664",Architecture,2018,3.04,90,71,98,81,50,Submitted,Submitted,Submitted,Submitted,Submitted,2,71,BSc CS,B Block,Paid
S00139,Sandra,Guerra,2006-11-24,conleyjesse@gmail.com,(306)709-4220,"Unit 5831 Box 6752, DPO AP 97277",BBA,2023,2.94,83,73,60,40,76,Submitted,Submitted,Submitted,Pending,Pending,8,69,BCA,B Block,Paid
S00140,Thomas,Schneider,2002-05-16,laurabraun@yahoo.com,001-549-685-4194x82342,"360 Jonathon Mills, Brownmouth, MD 12816",ME,2016,3.5,77,82,79,89,55,Submitted,Pending,Pending,Submitted,Pending,4,89,BCA,Admin Block,Paid
S00141,Scott,Mclaughlin,2004-01-04,jerryfoster@yahoo.com,(997)133-5821,"41581 Connie Trace Suite 538, Anthonybury, NH 20801",BBA,2017,2.37,89,41,48,71,70,Pending,Submitted,Pending,Submitted,Submitted,7,81,B.Tech,B Block,Pending
S00142,Vickie,Coffey,2002-07-12,williamrojas@miller-montgomery.com,015.098.8893,"6287 Hernandez Row, New Katherine, NJ 84062",EEE,2020,3.36,45,57,43,70,77,Submitted,Submitted,Submitted,Submitted,Late,8,79,BSc CS,A Block,Paid
S00143,Michelle,Brown,2006-02-26,jsosa@soto.net,708-527-7356x75402,"33947 Ruiz River, Haleyland, NC 32763",ME,2016,2.39,42,83,80,42,68,Submitted,Submitted,Submitted,Submitted,Submitted,7,94,B.Tech,C Block,Paid
S00144,Lauren,Garcia,2000-01-31,grose@yahoo.com,+1-295-965-5260x48400,"9822 Tyler Harbors, Victorview, WI 12941",CSE,2023,2.4,85,97,43,78,45,Submitted,Pending,Late,Submitted,Pending,8,64,BSc CS,A Block,Pending
S00145,Christopher,Garcia,2001-05-28,julia91@whitaker.com,(080)193-4990,"USNV Ali, FPO AA 15135",CE,2023,3.51,57,85,79,97,48,Pending,Pending,Pending,Pending,Submitted,1,63,BCA,C Block,Partial
S00146,Kathryn,Anderson,2005-05-04,quinndanielle@jones-perez.com,944-607-4263,"68282 Sanchez Causeway Apt. 528, New Shane, CO 90299",CE,2023,2.87,47,92,58,60,69,Submitted,Submitted,Submitted,Submitted,Submitted,1,65,BSc CS,B Block,Paid
S00147,Michael,Guerrero,2006-08-23,wcallahan@edwards.com,944.934.8912x0075,"43169 Gregory Street Apt. 912, Hoffmanfurt, AZ 08551",CSE,2018,3.46,74,65,73,43,40,Late,Submitted,Submitted,Late,Submitted,8,95,B.Arch,Admin Block,Pending
S00148,James,Hodge,2004-07-20,brianna04@williams.org,001-056-837-8791x170,"6332 Johnson Road Apt. 474, Lake Wendy, NE 17305",Architecture,2020,3.03,86,75,66,66,54,Late,Submitted,Submitted,Submitted,Submitted,2,98,B.Tech,D Block,Partial
S00149,Daniel,Mitchell,2004-11-12,vbyrd@ellis.com,+1-735-630-4327x754,"2482 Phillips Plaza Suite 735, New Teresaberg, NV 70879",EEE,2022,2.9,53,86,42,79,57,Submitted,Submitted,Submitted,Submitted,Submitted,2,82,B.Tech,Admin Block,Paid
S00150,Steven,Taylor,2004-01-09,davidproctor@alvarez.net,(351)739-2287x86408,"01633 Rebecca Fall, New Andrewview, MN 27343",Architecture,2017,2.13,69,81,82,74,46,Late,Submitted,Pending,Submitted,Submitted,8,67,B.Arch,Admin Block,Paid
S00151,Mary,Johnson,2002-10-29,james67@wiggins.com,887.772.9610x5248,"76571 Durham Dale Apt. 483, Grayland, MA 72996",BBA,2020,3.16,52,50,52,42,57,Submitted,Submitted,Pending,Submitted,Submitted,3,74,B.Arch,Admin Block,Paid
S00152,Amber,Weber,2006-03-01,erikaanderson@walker.com,446-704-9124x5380,"070 John Cove Suite 855, Garciaview, NH 21766",BBA,2022,2.43,85,59,47,42,91,Pending,Pending,Pending,Late,Submitted,4,97,B.Arch,D Block,Paid
S00153,Daniel,Delgado,2006-08-25,millssteven@hotmail.com,865-337-3199x40885,"5213 Diane Viaduct, South Victoriaport, MT 77143",BBA,2016,2.96,71,55,53,66,88,Submitted,Submitted,Late,Submitted,Submitted,1,60,B.Tech,Admin Block,Partial
S00154,John,Randall,2002-10-26,johnsonjillian@howe.info,001-260-411-2822x51559,"272 Blankenship Mountain, Brownshire, AK 03703",CSE,2018,2.11,89,60,43,66,94,Submitted,Submitted,Submitted,Late,Submitted,6,88,BSc CS,B Block,Partial
S00155,Charles,Hatfield,2005-11-16,aguirreeric@gmail.com,(053)174-5522x81644,"95008 George Inlet Apt. 724, Lake Danielville, MT 99863",ME,2015,2.37,56,89,96,85,89,Submitted,Submitted,Submitted,Submitted,Pending,5,72,BCA,D Block,Paid
S00156,Timothy,Vazquez,2000-08-12,christian38@yahoo.com,(032)894-9043x01460,"8039 Lindsay Hills Suite 505, New Robinhaven, NY 72405",ME,2019,3.63,97,68,78,98,81,Late,Submitted,Submitted,Submitted,Submitted,5,92,B.Arch,Admin Block,Paid
S00157,Gary,Cunningham,2005-07-08,hernandezpatrick@gmail.com,942.126.2341x3608,"784 Brandon Shores Apt. 795, Port Joycehaven, UT 51669",CE,2016,3.56,43,80,94,65,56,Submitted,Submitted,Pending,Submitted,Submitted,2,78,B.Tech,C Block,Pending
S00158,Suzanne,Cruz,2001-06-12,samanthaaustin@cox.org,5698376701,"326 Nicholas Loaf, Carlamouth, NH 37099",Architecture,2017,2.11,69,54,81,41,86,Submitted,Submitted,Submitted,Pending,Submitted,3,97,B.Arch,A Block,Paid
S00159,Patricia,King,2005-08-08,lisa28@williams-collins.com,581.823.3340x2806,"PSC 3605, Box 4479, APO AE 12778",CE,2017,2.96,72,61,41,56,70,Submitted,Submitted,Late,Pending,Submitted,2,94,BCA,D Block,Partial
S00160,Ryan,Bell,2003-04-03,dmiller@briggs.com,+1-805-692-0661x3238,"20933 Wayne Village Suite 630, East Robertstad, MA 80329",CE,2020,3.3,95,47,42,79,55,Submitted,Submitted,Pending,Submitted,Submitted,2,99,B.Tech,C Block,Paid
S00161,Zachary,Brown,2000-10-07,monroealejandro@sanchez.com,(132)527-8136x2703,"077 Logan Points, Lewisstad, MT 99890",ME,2018,3.42,85,70,97,82,55,Submitted,Submitted,Submitted,Submitted,Submitted,1,91,BBA,Admin Block,Pending
S00162,Michael,Davis,2001-08-30,johnbates@herrera.org,231.742.2958x528,"31500 Sanders Turnpike, Lake Aprilmouth, CT 19823",CE,2020,3.14,51,55,49,78,97,Late,Submitted,Submitted,Submitted,Submitted,5,98,BCA,C Block,Paid
S00163,Daniel,Richards,2004-12-23,ppadilla@williams.biz,001-749-648-4566x1764,"669 Ramirez Causeway, Jenniferview, NJ 95017",CSE,2019,2.89,56,99,85,89,68,Submitted,Submitted,Submitted,Submitted,Submitted,7,69,BBA,C Block,Paid
S00164,William,Ramos,1999-10-26,olsenmicheal@chavez-contreras.com,001-715-591-3842,"2144 Hull Street, East Lauraport, CA 88718",CSE,2021,2.79,73,74,80,46,56,Late,Pending,Late,Submitted,Pending,2,99,B.Tech,B Block,Paid
S00165,Caitlin,Villarreal,2001-07-28,asherman@gmail.com,084-951-7615x743,"99593 Raven Square, Lake Benjamin, CT 31944",CSE,2023,3.97,66,99,84,56,77,Submitted,Submitted,Submitted,Submitted,Late,7,71,BCA,B Block,Pending
S00166,Anthony,Humphrey,2003-07-10,robertmartin@gmail.com,385-244-3656,"685 Patricia Isle Apt. 346, Laurafurt, MN 18243",EEE,2017,2.79,98,93,49,94,44,Submitted,Submitted,Submitted,Submitted,Submitted,7,93,BBA,B Block,Paid
S00167,Scott,Lewis,2005-11-05,elliotttimothy@gardner-garcia.com,001-827-576-1247,"33364 Ashley Valley Apt. 762, Nicholasbury, AR 71135",BBA,2015,3.14,82,50,96,92,74,Submitted,Submitted,Submitted,Submitted,Late,7,77,B.Arch,D Block,Paid
S00168,Austin,Little,2003-08-08,moyerrichard@hotmail.com,+1-306-468-1392,"PSC 5052, Box 3225, APO AA 18741",CE,2017,2.72,70,54,72,92,65,Submitted,Pending,Submitted,Pending,Late,8,88,BBA,C Block,Pending
S00169,Lisa,Ward,2003-11-25,wayne96@gmail.com,1236126304,"40964 Samuel Plains, North Max, OH 95968",BBA,2019,3.24,79,56,65,56,63,Pending,Pending,Submitted,Late,Submitted,5,78,BCA,D Block,Paid
S00170,Jonathan,Villarreal,1999-05-28,griffinemily@gmail.com,818.442.7407x781,"126 Johnson Cliff Suite 430, East Lisastad, DE 94565",ME,2022,2.5,65,63,81,86,50,Late,Submitted,Pending,Submitted,Pending,4,82,B.Arch,A Block,Paid
S00171,Mary,Murray,2005-05-06,collinsgregory@wolf.com,8505934489,"42432 Phillips Groves, Natashamouth, AZ 80620",EEE,2017,3.76,56,90,75,69,96,Submitted,Submitted,Submitted,Pending,Late,8,81,B.Tech,C Block,Pending
S00172,Nicole,Patel,2005-11-11,jamessimon@hughes-miller.com,(677)040-9517x3474,"3746 Ronald Via, North Jenniferfort, NC 81115",CSE,2017,2.38,40,77,63,78,72,Submitted,Late,Submitted,Pending,Submitted,1,89,B.Arch,A Block,Paid
S00173,Donna,Hernandez,2003-12-15,loganisaiah@payne.com,506-513-6611x9333,"19463 Lauren Light, New Phyllisview, NM 26653",BBA,2017,2.08,68,65,65,93,53,Pending,Submitted,Submitted,Submitted,Submitted,4,68,B.Arch,C Block,Paid
S00174,Jeffrey,Duran,1999-09-01,davidrogers@hotmail.com,892.117.4672x61561,"8156 Martinez Isle Suite 394, Adamville, WY 79675",CSE,2015,2.39,69,74,98,79,61,Submitted,Submitted,Submitted,Late,Submitted,3,62,BSc CS,Admin Block,Pending
S00175,Elizabeth,Quinn,2004-07-30,williamsyolanda@perez.com,278-795-4147,"364 Brooks Vista, Pettytown, OK 32996",CE,2018,3.77,60,44,72,44,65,Pending,Pending,Submitted,Submitted,Submitted,7,72,BBA,Admin Block,Paid
S00176,Johnny,Morrison,2006-04-03,matthew51@bates.biz,708.690.2999x57542,"42142 Woods Summit Suite 722, East Elizabeth, NE 42253",CE,2019,3.94,76,53,40,83,49,Submitted,Late,Submitted,Submitted,Submitted,4,97,B.Arch,A Block,Pending
S00177,Margaret,Butler,2001-10-29,zacharylee@glenn-marsh.org,(000)856-0369x67418,"139 Hannah Road, South Brittany, MT 66543",ME,2016,2.92,95,92,84,91,95,Pending,Submitted,Late,Submitted,Submitted,7,60,BCA,C Block,Paid
S00178,Renee,Skinner,2006-01-29,qphillips@horton.com,001-613-047-4847x05511,"889 Bennett Viaduct Suite 901, Scottbury, NM 73582",EEE,2015,3.48,57,88,86,78,63,Pending,Pending,Submitted,Submitted,Submitted,2,86,BSc CS,D Block,Partial
S00179,Angel,Ortega,2004-03-25,charvey@todd-thomas.com,001-321-988-7110,"30683 Patton Plains Apt. 005, Thomasstad, OR 94203",CE,2015,3.69,56,40,89,82,77,Submitted,Submitted,Submitted,Submitted,Submitted,4,77,BBA,Admin Block,Paid
S00180,Kristopher,Simmons,2006-10-23,angelagraham@gmail.com,+1-811-594-3500,"856 Olson Glen Suite 627, New Joannemouth, LA 39291",Architecture,2022,3.58,90,52,96,79,53,Submitted,Submitted,Submitted,Submitted,Submitted,1,97,BSc CS,Admin Block,Partial
S00181,Joshua,Blair,2006-09-10,zmcguire@yahoo.com,415.206.8755x64675,"376 Holmes View Apt. 953, Warrenmouth, AR 95600",EEE,2019,2.13,40,74,52,48,76,Late,Submitted,Submitted,Submitted,Submitted,7,74,B.Tech,A Block,Paid
S00182,Timothy,Kent,1999-09-18,kevinaustin@yahoo.com,229-862-6066x4961,"Unit 2505 Box 2379, DPO AP 31828",ME,2021,2.41,68,76,76,71,77,Late,Submitted,Submitted,Pending,Pending,1,90,BSc CS,Admin Block,Pending
S00183,Melissa,Shea,2006-06-19,craigdiaz@hotmail.com,(018)658-4801x612,"625 Cole Lodge Suite 006, Potterbury, ME 21911",ME,2021,3.65,72,71,88,67,89,Submitted,Submitted,Submitted,Submitted,Pending,6,94,BCA,Admin Block,Pending
S00184,Colin,Sanchez,2001-11-10,lauren97@yahoo.com,573-113-8822x836,"9295 Mason Orchard Suite 551, Port Penny, RI 39528",EEE,2023,3.81,78,86,88,44,48,Submitted,Submitted,Submitted,Submitted,Submitted,6,86,BSc CS,A Block,Pending
S00185,Christopher,Bradley,2004-08-17,lanekristi@hotmail.com,+1-614-828-9419x12119,"881 Jefferson Point Apt. 583, Hoffmanchester, WI 64605",Architecture,2020,2.29,81,50,88,89,88,Submitted,Pending,Submitted,Submitted,Submitted,7,90,BBA,C Block,Paid
S00186,William,Thompson,2002-11-29,morenojohn@sanchez.com,925-451-4230,"045 Julie Drive Suite 321, Port Joel, NJ 83198",CSE,2019,2.87,50,76,44,78,99,Pending,Submitted,Submitted,Submitted,Submitted,4,62,BCA,C Block,Paid
S00187,Michelle,Morris,2003-04-30,sean60@wells.com,(648)748-1359,"5585 Gay Cape, New Samuel, WY 35480",BBA,2018,3.83,44,57,90,79,42,Submitted,Submitted,Submitted,Submitted,Pending,8,79,BBA,A Block,Pending
S00188,Benjamin,Avery,2001-09-13,awilliams@ortiz.com,639.437.3903,"8655 Lindsay Bridge, Ramseymouth, NV 59229",ME,2020,2.78,73,77,73,94,48,Pending,Submitted,Submitted,Submitted,Late,7,89,B.Arch,A Block,Paid
S00189,Craig,Horn,1999-03-05,baguilar@hotmail.com,378-182-4121,"USS Palmer, FPO AA 03069",CE,2015,3.98,44,68,66,72,69,Submitted,Submitted,Pending,Submitted,Submitted,7,61,B.Arch,Admin Block,Paid
S00190,Patrick,Macias,2003-07-12,ronald39@hotmail.com,001-910-095-4341x19642,"195 Eric Forges, Stevenhaven, KS 87442",Architecture,2017,2.94,40,78,52,65,79,Submitted,Pending,Submitted,Submitted,Submitted,6,73,BCA,Admin Block,Partial
S00191,Mary,Nielsen,2006-12-14,jared23@yahoo.com,+1-138-729-1814x026,"847 Good Flats Apt. 989, East Normaview, NY 16512",BBA,2023,3.32,52,58,53,86,65,Submitted,Pending,Pending,Submitted,Pending,6,70,BBA,C Block,Pending
S00192,Suzanne,Ross,2006-03-05,elizabeth82@jones.com,001-271-637-8513x090,"3546 Heidi Fort Suite 206, West Rachelton, WV 29818",Architecture,2019,3.32,72,52,93,62,77,Pending,Pending,Submitted,Submitted,Submitted,1,96,BCA,Admin Block,Paid
S00193,John,Dunn,2004-06-30,wfrench@hotmail.com,+1-302-025-8073x21696,"732 Dean Rue, Annastad, MT 16394",CE,2023,3.82,67,70,84,89,46,Submitted,Submitted,Submitted,Submitted,Pending,8,66,B.Arch,Admin Block,Paid
S00194,Benjamin,Rodriguez,2004-11-07,natasha17@yahoo.com,(477)200-5968,"8539 Rachel Springs Suite 927, Martinfort, WI 67022",CE,2021,3.07,49,73,53,48,66,Submitted,Submitted,Submitted,Late,Submitted,3,77,BCA,A Block,Paid
S00195,Jacob,Ryan,2005-05-13,teresawalsh@lawson.com,001-339-956-6290x7193,"2641 Long Center, Phelpsland, PA 69989",CE,2019,2.03,54,99,64,75,81,Late,Submitted,Pending,Pending,Submitted,1,99,B.Tech,Admin Block,Paid
S00196,Paul,Sullivan,2006-01-01,scotttheresa@duke.com,(829)204-5090x07524,"508 Brown Park, East Joshua, WA 71013",EEE,2020,2.26,49,78,86,43,51,Submitted,Submitted,Submitted,Submitted,Pending,6,68,B.Arch,C Block,Paid
S00197,Pamela,Jones,2001-08-01,jbrown@wright-vincent.com,001-317-759-2959x7039,"27721 Wendy Forest Suite 460, Acostaburgh, AZ 80431",ME,2016,2.31,98,80,87,43,94,Submitted,Submitted,Pending,Late,Submitted,2,64,B.Tech,B Block,Paid
S00198,Anthony,Wagner,2002-11-18,melissasimon@hotmail.com,368.211.0704,"1314 Vaughn Turnpike, Frazierborough, NM 99071",CSE,2022,3.69,61,78,42,66,94,Pending,Submitted,Submitted,Submitted,Pending,8,95,B.Tech,A Block,Paid
S00199,Lori,Garcia,2001-06-18,ugilbert@rivas-mayo.com,+1-635-060-7570,"690 Fitzgerald Stravenue Suite 476, North Aaron, WI 09552",BBA,2022,2.06,63,70,85,80,80,Submitted,Submitted,Submitted,Submitted,Submitted,6,89,B.Tech,A Block,Paid
S00200,Christopher,Brady,2006-01-07,jason32@yahoo.com,+1-507-039-1286x034,"0100 Clark Villages, Floresmouth, VA 90640",Architecture,2019,2.24,82,79,42,56,63,Pending,Submitted,Pending,Submitted,Submitted,8,63,B.Tech,C Block,Partial
S00201,Jennifer,Serrano,2002-01-05,gomezjoseph@rodriguez.com,001-594-012-8320,"2090 Jones Ridges Apt. 101, West Scott, SC 36996",CE,2022,3.79,89,51,94,91,97,Pending,Pending,Submitted,Submitted,Submitted,4,98,BBA,B Block,Pending
